"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.088271000E1,-7.521850906E-2,2.095066139E-1,-3.872785174E0
7.089274100E1,-1.962805776E-1,1.306361532E-1,-3.096879537E0
7.090277200E1,-3.351746438E-1,2.193020158E-2,-2.198143196E0
7.091280400E1,-4.706748765E-1,-8.568268619E-2,-1.705042822E0
7.092283500E1,-6.112871105E-1,-9.877321333E-2,-1.452444275E0
7.093286600E1,-6.632704291E-1,-1.779139616E-2,-1.249511393E0
7.094289800E1,-4.764878859E-1,6.438888095E-2,-1.248325578E0
7.095292900E1,-9.716617920E-2,2.309041341E-1,-1.495315475E0
7.096296000E1,9.168200254E-2,5.428054344E-1,-1.713009653E0
7.097299100E1,9.880179159E-2,7.995997969E-1,-1.687231618E0
7.098302300E1,8.289429523E-2,9.010029417E-1,-1.391127448E0
7.099305400E1,-6.302640662E-3,9.316096073E-1,-1.116624062E0
7.100308500E1,-1.412037530E-1,9.346440198E-1,-8.954718411E-1
7.101311700E1,-1.714780044E-1,1.007106078E0,-7.055267948E-1
7.102314800E1,5.194585986E-2,1.156432418E0,-5.846338570E-1
7.103317900E1,3.891146600E-1,1.325047187E0,-5.760647625E-1
7.104321100E1,6.954692915E-1,1.340832623E0,-4.340715623E-1
7.105324200E1,9.374813081E-1,1.222956702E0,2.939436239E-1
7.106327300E1,1.026154772E0,8.240725140E-1,1.408664417E0
7.107330500E1,6.525645427E-1,5.595722522E-1,2.751975675E0
7.108333600E1,6.575588688E-2,4.531872797E-1,4.714431641E0
7.109336700E1,-3.581005166E-1,1.374514485E-1,6.129898708E0
7.110339800E1,-6.001855503E-1,-6.080139488E-2,6.221867809E0
7.111343000E1,-6.122499642E-1,-8.094958439E-3,4.446102329E0
7.112346100E1,-4.246652927E-1,3.816514932E-1,2.089018949E0
7.113349200E1,9.469858110E-2,8.755516930E-1,9.926625055E-1
7.114352400E1,6.555497655E-1,1.075771320E0,6.493373913E-1
7.115355500E1,6.460128106E-1,8.189951574E-1,1.988635705E0
7.116358600E1,1.587456192E-1,-1.061416552E-1,4.435489633E0
7.117361800E1,-4.122648101E-1,-1.293769846E0,5.838161239E0
7.118364900E1,-1.296393053E0,-2.047657499E0,6.226777716E0
7.119368000E1,-1.693546611E0,-2.499103478E0,6.398128032E0
7.120371200E1,-1.680236302E0,-2.480223111E0,5.969607816E0
7.121374300E1,-1.387436686E0,-2.090340127E0,4.834034683E0
7.122377400E1,-8.402413078E-1,-1.535419335E0,3.351036952E0
7.123380500E1,-5.161500248E-1,-1.011439084E0,1.957426191E0
7.124383700E1,-4.423335318E-1,-6.881108630E-1,1.080602290E0
7.125386800E1,-4.538302542E-1,-5.987866040E-1,3.227932012E-1
7.126389900E1,-6.453889858E-1,-5.556068167E-1,-4.710645568E-1
7.127393100E1,-7.343197272E-1,-5.978258333E-1,-1.130490149E0
7.128396200E1,-6.840855666E-1,-6.818871597E-1,-1.357549812E0
7.129399300E1,-5.581507941E-1,-7.696782788E-1,-1.224525656E0
7.130402500E1,-3.766330473E-1,-7.656428960E-1,-1.016651877E0
7.131405600E1,-2.660214150E-1,-7.616104368E-1,-1.028801222E0
7.132408700E1,-2.002617640E-1,-7.235895018E-1,-1.345681719E0
7.133411900E1,-9.583403729E-2,-6.141066013E-1,-1.863587151E0
7.134415000E1,8.481068362E-2,-4.419258347E-1,-2.424362029E0
7.135418100E1,3.174198658E-1,-2.190570174E-1,-2.967748457E0
7.136421200E1,4.816163326E-1,-1.647643045E-2,-3.409462330E0
7.137424400E1,6.094915036E-1,1.052705663E-1,-3.761063009E0
7.138427500E1,6.471148646E-1,1.494081274E-1,-3.997841914E0
7.139430600E1,5.314297494E-1,8.300948538E-2,-3.938840584E0
7.140433800E1,3.336699725E-1,-8.830318898E-3,-3.509575433E0
7.141436900E1,7.212430872E-3,-1.092982746E-1,-3.020738264E0
7.142440000E1,-2.560291813E-1,-2.359456035E-1,-2.911211729E0
7.143443200E1,-3.662747779E-1,-2.759621201E-1,-3.240241570E0
7.144446300E1,-3.447841042E-1,-1.569678464E-1,-3.709350234E0
7.145449400E1,-2.828635522E-1,6.503799498E-2,-3.928520249E0
7.146452500E1,-5.635915551E-2,2.870598431E-1,-3.924119634E0
7.147455700E1,8.011222657E-2,4.577030113E-1,-3.569796492E0
7.148458800E1,1.094093717E-1,5.529663603E-1,-2.837482433E0
7.149461900E1,6.308129735E-2,5.536072882E-1,-2.129270597E0
7.150465100E1,-6.499490831E-2,5.114428700E-1,-1.686610644E0
7.151468200E1,-2.440967317E-1,6.441381933E-1,-1.392699180E0
7.152471300E1,-2.562321527E-1,9.186441375E-1,-1.033388947E0
7.153474492E1,-7.379434660E-2,1.088459632E0,-7.903786647E-1
7.154477592E1,3.295165490E-2,1.151747336E0,-9.233075112E-1
7.155480692E1,9.593197815E-3,1.221173740E0,-1.306910586E0
7.156483892E1,-1.241608735E-1,1.297748437E0,-1.521668876E0
7.157486992E1,-2.837845983E-1,1.335660760E0,-1.360535401E0
7.158490092E1,-3.687515122E-1,1.328360658E0,-9.147542042E-1
7.159493192E1,-4.479384535E-1,1.234147688E0,-3.481818116E-1
7.160496392E1,-4.538790053E-1,1.003903193E0,4.278027624E-1
7.161499492E1,-4.928998873E-1,6.324797954E-1,1.316971305E0
7.162502592E1,-7.200561024E-1,4.299660129E-1,2.479293112E0
7.163505792E1,-8.567864431E-1,2.238099267E-1,3.512666856E0
7.164508892E1,-1.054598991E0,2.145729339E-1,4.334341573E0
7.165511992E1,-9.472158258E-1,3.752411907E-1,4.507065985E0
7.166515092E1,-4.858526038E-1,6.131044617E-1,3.828488422E0
7.167518292E1,4.828987001E-3,7.142411926E-1,3.543661192E0
7.168521392E1,2.145864556E-1,7.226025648E-1,4.502071878E0
7.169524492E1,1.585365812E-1,5.701073999E-1,5.663452283E0
7.170527692E1,-3.454948195E-2,2.004799747E-1,6.453594720E0
7.171530792E1,-3.113098544E-1,-3.053475948E-1,6.566973985E0
7.172533892E1,-5.921754130E-1,-8.537483760E-1,6.338330896E0
7.173537092E1,-3.868029633E-1,-1.238961701E0,5.904451123E0
7.174540192E1,9.787168916E-3,-1.303122467E0,4.997273741E0
7.175543292E1,6.101049497E-1,-1.118502992E0,3.771920704E0
7.176546492E1,1.149444703E0,-9.605087397E-1,2.366865773E0
7.177549592E1,1.610851633E0,-9.373385630E-1,9.461052203E-1
7.178552692E1,2.137170039E0,-1.005024250E0,-4.379044122E-1
7.179555792E1,2.523965254E0,-1.049016581E0,-1.377029226E0
7.180558992E1,2.529806038E0,-1.012905347E0,-1.660543172E0
7.181562092E1,1.923455768E0,-1.073695705E0,-1.113044981E0
7.182565192E1,1.075692456E0,-1.436920648E0,-4.640584230E-1
7.183568392E1,3.456884126E-1,-1.765548055E0,-2.749021661E-1
7.184571492E1,-3.193493739E-1,-1.774516222E0,-5.379730761E-1
7.185574592E1,-7.003167795E-1,-1.627002227E0,-1.013264000E0
7.186577692E1,-6.789082957E-1,-1.370948122E0,-1.546758694E0
7.187580892E1,-3.600138717E-1,-9.955281528E-1,-2.020817025E0
7.188583992E1,-7.081197426E-2,-5.903904408E-1,-2.420002345E0
7.189587092E1,9.635155242E-2,-3.119849885E-1,-2.752678510E0
7.190590292E1,1.185777145E-1,-7.965552248E-2,-2.894331402E0
7.191593392E1,2.223821645E-1,1.503355689E-1,-2.851110538E0
7.192596492E1,2.647392668E-1,1.574210056E-1,-2.866237870E0
7.193599692E1,1.424368942E-1,1.444724196E-1,-2.773873497E0
7.194602792E1,-4.281163193E-2,2.006600690E-1,-2.672595629E0
7.195605892E1,-1.200161843E-1,1.773354527E-1,-2.857143111E0
7.196608992E1,-9.850073308E-2,1.758615889E-1,-3.247632451E0
7.197612192E1,-2.732674308E-2,2.773956382E-1,-3.641813723E0
7.198615292E1,4.193217415E-2,3.847703250E-1,-3.814338160E0
7.199618392E1,9.264160372E-2,4.032456261E-1,-3.918370652E0
7.200621592E1,1.470742844E-1,3.433862907E-1,-3.831145982E0
7.201624692E1,4.564628899E-2,1.897398821E-1,-3.406500131E0
7.202627792E1,-1.564108260E-1,3.012273543E-2,-2.822345161E0
7.203630892E1,-3.647515417E-1,-3.758539058E-2,-2.316631173E0
7.204634092E1,-4.606415660E-1,-8.430223167E-4,-1.871950423E0
7.205637192E1,-4.487737282E-1,1.903502584E-2,-1.769421251E0
7.206640292E1,-3.182773966E-1,1.484595629E-1,-1.956322237E0
7.207643492E1,-1.282138710E-1,3.631850360E-1,-2.316203157E0
7.208646592E1,1.018721645E-1,5.963992589E-1,-2.559877684E0
7.209649692E1,3.115390652E-1,8.274049884E-1,-2.397861863E0
7.210652792E1,4.727468739E-1,1.034520895E0,-1.840264362E0
7.211655992E1,5.869935009E-1,1.128474760E0,-1.091176395E0
7.212659092E1,6.819162496E-1,1.070599970E0,-4.403503025E-1
7.213662192E1,6.118246523E-1,9.710767049E-1,1.862607157E-1
7.214665392E1,5.518921537E-1,9.009585028E-1,1.200884778E0
7.215668492E1,6.453302213E-1,7.584174916E-1,2.152269450E0
7.216671592E1,7.261083361E-1,6.681993395E-1,2.639443086E0
7.217674792E1,6.534653793E-1,7.044508340E-1,3.004701691E0
7.218677892E1,5.704098471E-1,8.292400640E-1,3.434734581E0
7.219680992E1,1.813970748E-1,1.023063057E0,3.828310082E0
7.220684092E1,-3.072209696E-1,1.154547714E0,3.929518953E0
7.221687292E1,-4.744544070E-1,1.101050515E0,3.362050767E0
7.222690392E1,-6.163788293E-1,1.037272887E0,2.635292147E0
7.223693492E1,-4.888290558E-1,1.069229967E0,2.619011160E0
7.224696692E1,8.403267503E-2,7.039416146E-1,3.505685865E0
7.225699792E1,4.383314051E-1,5.004076391E-2,5.190944633E0
7.226702892E1,2.692169183E-1,-5.204986721E-1,6.955715593E0
7.227705992E1,-2.967338421E-1,-1.118091202E0,8.191055090E0
7.228709192E1,-1.008998530E0,-1.813310159E0,8.186638688E0
7.229712292E1,-1.517997994E0,-2.241840754E0,6.648906341E0
7.230715392E1,-1.517120766E0,-2.043228672E0,4.483345585E0
7.231718592E1,-9.623275892E-1,-1.415955895E0,2.799594814E0
7.232721692E1,-5.264659750E-1,-7.489639326E-1,1.129599618E0
7.233724792E1,-2.153789726E-1,-5.468300729E-1,-3.197269213E-1
7.234727892E1,-1.162548532E-1,-7.085753138E-1,-1.062947792E0
7.235731092E1,-2.195344426E-1,-8.374787908E-1,-7.760792989E-1
7.236734192E1,-3.017015634E-1,-8.806003252E-1,4.941715837E-2
7.237737292E1,-3.207049412E-1,-1.042819410E0,4.755055171E-1
7.238740492E1,-2.436120341E-1,-1.290429770E0,2.987517893E-1
7.239743592E1,-1.874262851E-1,-1.437942011E0,-2.128064901E-1
7.240746692E1,-3.404058918E-2,-1.391880569E0,-8.210701150E-1
7.241749792E1,1.555457304E-1,-1.174424300E0,-1.329865000E0
7.242752992E1,2.810979489E-1,-9.180309838E-1,-1.763862888E0
7.243756092E1,3.861076563E-1,-7.311248817E-1,-2.377833980E0
7.244759192E1,5.209748548E-1,-5.836868273E-1,-3.143542072E0
7.245762392E1,6.271744705E-1,-4.187996583E-1,-3.750588307E0
7.246765492E1,7.021996560E-1,-2.758272687E-1,-3.982574834E0
7.247768592E1,6.782020251E-1,-1.946589254E-1,-3.837483779E0
7.248771692E1,5.434102558E-1,-1.405042798E-1,-3.486389469E0
7.249774892E1,2.429830930E-1,-8.713060297E-2,-3.197600750E0
7.250777992E1,-1.315964853E-1,-8.274701849E-2,-3.200408583E0
7.251781092E1,-3.844640771E-1,-4.349816814E-3,-3.311903291E0
7.252784292E1,-3.811603271E-1,2.447171579E-1,-3.492115647E0
7.253787412E1,-2.266891687E-1,5.291301857E-1,-3.649987546E0
7.254790512E1,4.063193612E-3,7.369666886E-1,-3.819296599E0
7.255793612E1,1.840111457E-1,9.226248488E-1,-3.926971321E0
7.256796812E1,1.302484463E-1,1.063350665E0,-3.740158628E0
7.257799912E1,-8.409538642E-2,1.073944066E0,-3.069263722E0
7.258803012E1,-2.692709320E-1,1.007494699E0,-2.131137612E0
7.259806212E1,-4.049675215E-1,9.419301622E-1,-1.399470840E0
7.260809312E1,-4.460523975E-1,9.000477990E-1,-1.021803859E0
7.261812412E1,-4.331210243E-1,9.442754804E-1,-8.684536117E-1
7.262815512E1,-3.038753755E-1,1.070678249E0,-8.876143527E-1
7.263818712E1,-1.401684669E-1,1.139915715E0,-1.011909785E0
7.264821812E1,-4.522481438E-2,1.229229156E0,-1.116661484E0
7.265824912E1,-1.457539466E-1,1.356639693E0,-1.174905599E0
7.266828112E1,-3.510861967E-1,1.276744800E0,-1.239065927E0
7.267831212E1,-5.180023496E-1,1.122174458E0,-1.154391228E0
7.268834312E1,-7.361013007E-1,9.833052063E-1,-6.804825854E-1
7.269837413E1,-8.643379028E-1,7.985209125E-1,1.864858335E-1
7.270840612E1,-8.710250710E-1,5.914319761E-1,1.123253635E0
7.271843712E1,-9.360012317E-1,3.289943927E-1,1.647754142E0
7.272846812E1,-8.924285115E-1,3.129795268E-3,1.972662866E0
7.273849913E1,-8.111851045E-1,-1.618513678E-1,2.414467371E0
7.274853112E1,-6.760860640E-1,4.898585312E-2,2.742169894E0
7.275856212E1,-3.215702926E-1,4.026090105E-1,2.778306856E0
7.276859312E1,1.049069425E-1,5.806645478E-1,2.694885215E0
7.277862512E1,4.397561888E-1,3.126570529E-1,2.815447785E0
7.278865612E1,4.021528180E-1,-1.373546771E-1,3.475969731E0
7.279868712E1,3.125414607E-1,-5.242770698E-1,4.779072610E0
7.280871812E1,2.716859965E-1,-9.184469401E-1,5.843771642E0
7.281875012E1,1.618570506E-1,-1.263448232E0,6.302956411E0
7.282878112E1,1.716919028E-1,-1.577375592E0,6.444253208E0
7.283881212E1,2.792338383E-1,-1.702601317E0,5.970130557E0
7.284884412E1,5.102340312E-1,-1.726395245E0,5.072758956E0
7.285887512E1,9.293541169E-1,-1.709993513E0,4.016143114E0
7.286890612E1,1.347732191E0,-1.611087422E0,3.067320693E0
7.287893712E1,1.739912692E0,-1.480404491E0,2.312367384E0
7.288896912E1,1.999622915E0,-1.379809724E0,1.412734079E0
7.289900012E1,2.087924788E0,-1.287344779E0,4.347369754E-1
7.290903112E1,2.042928564E0,-1.105792680E0,-3.807630819E-1
7.291906312E1,1.748256084E0,-9.733013512E-1,-1.130754443E0
7.292909412E1,1.292775088E0,-9.262551657E-1,-1.843303744E0
7.293912512E1,8.289805207E-1,-8.445892974E-1,-2.355081879E0
7.294915612E1,4.370086187E-1,-7.185307100E-1,-2.521612335E0
7.295918812E1,7.641442912E-2,-5.052256718E-1,-2.227380443E0
7.296921912E1,-2.162731763E-1,-3.321092775E-1,-1.773372214E0
7.297925012E1,-3.745346278E-1,-2.528045149E-1,-1.580473155E0
7.298928112E1,-4.251453856E-1,-1.139894226E-1,-1.814139587E0
7.299931312E1,-4.140094730E-1,1.244956266E-1,-2.276734452E0
7.300934412E1,-2.206319467E-1,4.112677867E-1,-2.728545882E0
7.301937512E1,3.168759651E-2,7.140548857E-1,-3.067868577E0
7.302940712E1,2.072565322E-1,9.424521723E-1,-3.261122562E0
7.303943812E1,2.758112985E-1,9.514303527E-1,-3.299245239E0
7.304946912E1,1.261910633E-1,8.777422062E-1,-3.212229899E0
7.305950012E1,-1.753802534E-1,7.823208361E-1,-3.110840349E0
7.306953212E1,-3.392437943E-1,6.309420508E-1,-3.084164182E0
7.307956312E1,-3.748615968E-1,4.243906197E-1,-3.054770814E0
7.308959412E1,-3.833111523E-1,2.773256908E-1,-2.940671171E0
7.309962512E1,-4.413231330E-1,2.440022627E-1,-2.784340013E0
7.310965712E1,-4.519587431E-1,2.561934149E-1,-2.696123655E0
7.311968812E1,-2.491527826E-1,2.296121188E-1,-2.704460616E0
7.312971912E1,-7.656994678E-2,2.272891662E-1,-2.571054052E0
7.313975112E1,-7.329097442E-2,2.399059957E-1,-2.230840241E0
7.314978212E1,-2.557143087E-1,1.864288963E-1,-1.903013172E0
7.315981312E1,-2.790853008E-1,1.509223370E-1,-1.564997329E0
7.316984412E1,-1.899991696E-1,2.286487900E-1,-1.228032816E0
7.317987612E1,-3.949267924E-2,4.734723672E-1,-9.424530494E-1
7.318990712E1,1.442933852E-1,6.424305139E-1,-1.103597635E0
7.319993812E1,2.697529618E-1,8.206920925E-1,-1.476977438E0
7.320996912E1,2.666490405E-1,1.051031459E0,-1.472991391E0
7.322000112E1,2.642537286E-1,1.283771107E0,-1.075927441E0
7.323003212E1,4.300602262E-1,1.434569337E0,-7.064717048E-1
7.324006312E1,5.706074099E-1,1.506191881E0,-4.917964447E-1
7.325009512E1,6.253012419E-1,1.435765677E0,-2.532955348E-2
7.326012612E1,6.797674710E-1,1.030834957E0,8.306455153E-1
7.327015712E1,6.985655384E-1,6.100079224E-1,2.306946430E0
7.328018812E1,5.228297012E-1,3.946352356E-1,3.811625052E0
7.329022012E1,-1.133819700E-1,4.004127232E-1,5.056913002E0
7.330025112E1,-6.391949572E-1,2.982508291E-1,5.760313164E0
7.331028212E1,-4.618574580E-1,-4.011950076E-2,5.037020774E0
7.332031312E1,-2.480142566E-1,-7.214418925E-2,3.682078820E0
7.333034512E1,6.442374498E-2,3.327369031E-1,3.409213824E0
7.334037612E1,5.080912460E-1,3.894605959E-1,4.058192781E0
7.335040712E1,6.415694384E-1,-1.044226469E-1,5.372819352E0
7.336043912E1,1.661040477E-1,-9.384490954E-1,6.426760093E0
7.337047012E1,-3.566234368E-1,-1.681157531E0,6.341179075E0
7.338050112E1,-7.770633852E-1,-1.974206384E0,5.698953652E0
7.339053212E1,-8.214247486E-1,-1.879748562E0,4.847510176E0
7.340056412E1,-4.364488209E-1,-1.444551703E0,3.563253458E0
7.341059512E1,-1.830609731E-2,-9.270405199E-1,2.160026951E0
7.342062612E1,2.816723648E-1,-6.499744454E-1,9.929139358E-1
7.343065712E1,3.619050074E-1,-5.016147968E-1,3.275949347E-1
7.344068912E1,2.180784859E-1,-4.692052153E-1,1.698089898E-1
7.345072012E1,-1.679632431E-1,-4.647886672E-1,3.581980920E-1
7.346075112E1,-6.901435013E-1,-5.539144132E-1,6.839552468E-1
7.347078312E1,-7.824127836E-1,-8.120948582E-1,8.438339102E-1
7.348081412E1,-7.154843838E-1,-1.005105673E0,6.186786854E-1
7.349084512E1,-6.698505201E-1,-1.027801129E0,3.035266256E-1
7.350087612E1,-6.524479638E-1,-1.034818884E0,-8.183938444E-2
7.351090812E1,-5.287516881E-1,-1.081001947E0,-4.928904587E-1
7.352093912E1,-3.659566893E-1,-1.071341982E0,-9.690836084E-1
7.353097012E1,-2.458028396E-1,-9.635498766E-1,-1.532686200E0
7.354100142E1,-1.385881838E-1,-7.953987917E-1,-2.215405346E0
7.355103342E1,4.883261953E-2,-5.455568417E-1,-2.915240461E0
7.356106442E1,2.448631921E-1,-2.297452160E-1,-3.602651412E0
7.357109542E1,4.461678800E-1,-1.944060333E-2,-4.118823729E0
7.358112742E1,6.735853560E-1,-2.289959684E-2,-4.327829529E0
7.359115842E1,7.079533162E-1,-5.234463997E-2,-4.112624511E0
7.360118942E1,3.719521319E-1,-6.021711186E-2,-3.627219073E0
7.361122042E1,-4.909468442E-2,-2.188406704E-1,-3.338258446E0
7.362125242E1,-3.407724757E-1,-4.242899745E-1,-3.098540146E0
7.363128342E1,-5.178023748E-1,-4.735452381E-1,-2.799145748E0
7.364131442E1,-5.601817513E-1,-3.684291114E-1,-2.815556543E0
7.365134542E1,-4.311986791E-1,-1.817131899E-1,-3.233014997E0
7.366137742E1,-1.645256650E-1,5.019352242E-2,-3.645823744E0
7.367140842E1,-5.246216901E-2,2.688159455E-1,-3.596936928E0
7.368143942E1,-1.397122744E-1,4.318594144E-1,-3.107761790E0
7.369147042E1,-2.923880818E-1,4.444089279E-1,-2.580000291E0
7.370150242E1,-3.939503439E-1,4.026389044E-1,-2.271633925E0
7.371153342E1,-3.235542163E-1,5.675968248E-1,-2.098170426E0
7.372156442E1,-1.868056762E-1,8.821837512E-1,-1.954030713E0
7.373159542E1,-1.420252137E-2,1.173857486E0,-1.943464209E0
7.374162742E1,6.841088824E-2,1.320251885E0,-2.136335787E0
7.375165842E1,1.346201902E-1,1.384334153E0,-2.233026515E0
7.376168942E1,1.467533819E-1,1.407565433E0,-1.891497080E0
7.377172142E1,-3.084614564E-2,1.270225886E0,-1.109799777E0
7.378175242E1,-3.393910710E-1,8.813421176E-1,-1.745645303E-1
7.379178342E1,-7.568129425E-1,5.980524860E-1,7.991617674E-1
7.380181442E1,-1.257509653E0,5.103147228E-1,1.580048647E0
7.381184642E1,-1.425034867E0,4.062491215E-1,1.860486957E0
7.382187742E1,-1.090972766E0,3.616643945E-1,1.674668875E0
7.383190842E1,-4.542077650E-1,3.565265192E-1,1.470783482E0
7.384193942E1,7.430066066E-2,3.675808997E-1,1.793486636E0
7.385197142E1,1.525180239E-1,5.479106384E-1,2.523885148E0
7.386200242E1,3.558569765E-2,7.173826092E-1,3.005869380E0
7.387203342E1,3.766673997E-2,5.893358955E-1,2.917945383E0
7.388206442E1,1.567168912E-1,3.622422456E-1,2.835778554E0
7.389209642E1,5.601663293E-1,1.946149251E-1,3.021156340E0
7.390212742E1,1.019504295E0,4.238595463E-2,3.481051546E0
7.391215842E1,1.396536853E0,-1.062879818E-1,4.423230361E0
7.392218942E1,1.427017658E0,-3.843049597E-1,5.624388204E0
7.393222142E1,9.727251081E-1,-8.417957170E-1,6.521805414E0
7.394225242E1,3.298513752E-1,-1.321832826E0,6.790244068E0
7.395228342E1,-6.402631704E-2,-1.712238259E0,6.525112014E0
7.396231542E1,-1.571945356E-2,-1.862255593E0,5.546735426E0
7.397234642E1,3.213308491E-1,-1.757222205E0,4.104806784E0
7.398237742E1,6.728447331E-1,-1.562333776E0,2.625487536E0
7.399240842E1,1.052939186E0,-1.396439059E0,1.356521287E0
7.400244042E1,1.441596374E0,-1.293551452E0,1.901192933E-1
7.401247142E1,1.759752587E0,-1.156117691E0,-8.178061992E-1
7.402250242E1,1.827465391E0,-9.574510845E-1,-1.470137365E0
7.403253342E1,1.576283186E0,-8.432765244E-1,-1.618095310E0
7.404256542E1,1.124432872E0,-8.093492250E-1,-1.526366529E0
7.405259642E1,5.224626788E-1,-8.164145619E-1,-1.422659143E0
7.406262742E1,-1.138482672E-1,-8.772449005E-1,-1.330350319E0
7.407265842E1,-6.275127319E-1,-9.304617257E-1,-1.338576182E0
7.408269042E1,-8.556521563E-1,-8.526288535E-1,-1.559602103E0
7.409272142E1,-8.404526847E-1,-6.171234722E-1,-1.876450440E0
7.410275242E1,-7.432827048E-1,-3.038189499E-1,-2.308956118E0
7.411278342E1,-5.916126551E-1,-2.201655764E-2,-2.835249381E0
7.412281542E1,-3.469465507E-1,2.183357634E-1,-3.353021497E0
7.413284642E1,-8.666296276E-2,4.877170981E-1,-3.532836826E0
7.414287742E1,5.132358821E-2,7.723831277E-1,-3.536651550E0
7.415290842E1,-3.519148568E-2,8.853270681E-1,-3.623317811E0
7.416294042E1,-2.208145260E-1,8.122643544E-1,-3.651840529E0
7.417297142E1,-3.630503308E-1,6.828298040E-1,-3.604948198E0
7.418300242E1,-4.915437353E-1,6.229433522E-1,-3.343452528E0
7.419303442E1,-5.574133871E-1,6.053840174E-1,-2.932641190E0
7.420306542E1,-6.225992435E-1,5.013917255E-1,-2.795913407E0
7.421309642E1,-7.130834439E-1,4.388470929E-1,-2.847860656E0
7.422312742E1,-7.624161831E-1,3.851376763E-1,-2.842715106E0
7.423315942E1,-7.752199043E-1,3.672807913E-1,-2.600050979E0
7.424319042E1,-7.646009222E-1,3.723559918E-1,-2.084539397E0
7.425322142E1,-6.869252669E-1,3.581406065E-1,-1.571992938E0
7.426325242E1,-6.426725887E-1,3.904255692E-1,-1.178301077E0
7.427328442E1,-6.167645994E-1,5.180639646E-1,-7.067792684E-1
7.428331542E1,-5.384501358E-1,6.724045108E-1,-2.364070219E-1
7.429334642E1,-2.960441265E-1,7.564029796E-1,-1.289422148E-1
7.430337742E1,1.677096566E-2,9.185291666E-1,-4.575370234E-1
7.431340942E1,2.397688602E-1,1.192918605E0,-5.758799905E-1
7.432344042E1,3.479411256E-1,1.399029814E0,-4.239038390E-1
7.433347142E1,3.994227165E-1,1.483870136E0,-3.064613432E-1
7.434350242E1,3.099504498E-1,1.477143206E0,-2.589614868E-2
7.435353442E1,2.128102177E-1,1.356938924E0,4.516482925E-1
7.436356542E1,3.082263983E-1,1.113090882E0,9.739531696E-1
7.437359642E1,4.385345227E-1,8.461103775E-1,1.562599971E0
7.438362742E1,3.390482415E-1,6.325421414E-1,2.581051036E0
7.439365942E1,4.528239118E-2,6.212608159E-1,3.923667644E0
7.440369042E1,-2.911314055E-1,6.727413104E-1,5.054707432E0
7.441372142E1,-5.261779631E-1,5.307413129E-1,5.299558418E0
7.442375242E1,-4.914254023E-1,2.455617151E-1,3.885091224E0
7.443378442E1,-4.056992640E-1,3.374447887E-1,2.298051646E0
7.444381542E1,-3.367803623E-1,7.323549896E-1,2.042854012E0
7.445384642E1,-1.358842851E-1,7.489110884E-1,2.663264642E0
7.446387742E1,-1.576291665E-1,4.072485568E-1,3.642789039E0
7.447390942E1,-4.356225728E-1,-3.149873876E-1,4.396312119E0
7.448394042E1,-5.199529076E-1,-1.155583402E0,4.836678209E0
7.449397142E1,-6.044645062E-1,-1.685253797E0,5.269387954E0
7.450400242E1,-7.231495719E-1,-1.809037891E0,5.726777043E0
7.451403442E1,-6.164104043E-1,-1.673955661E0,5.589518918E0
7.452406542E1,-2.880751025E-1,-1.438279249E0,4.460177747E0
